"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 03:00","2019","07","22","03:00","19.1","","14.1","","73","","26","","3","","24.1","","99.20","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 04:00","2019","07","22","04:00","19.5","","13.9","","70","","5","","16","","24.1","","99.14","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 05:00","2019","07","22","05:00","19.5","","14.4","","72","","36","","7","","24.1","","99.16","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 06:00","2019","07","22","06:00","19.0","","14.8","","77","","3","","9","","24.1","","99.17","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 07:00","2019","07","22","07:00","19.4","","15.0","","76","","5","","14","","24.1","","99.18","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 08:00","2019","07","22","08:00","20.6","","15.8","","74","","6","","15","","24.1","","99.17","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 09:00","2019","07","22","09:00","21.4","","16.6","","74","","9","","14","","24.1","","99.15","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 10:00","2019","07","22","10:00","22.1","","16.5","","70","","36","","3","","24.1","","99.15","","27","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 11:00","2019","07","22","11:00","23.1","","16.5","","66","","15","","11","","24.1","","99.10","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 12:00","2019","07","22","12:00","22.9","","16.1","","65","","13","","17","","24.1","","99.08","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 13:00","2019","07","22","13:00","22.3","","16.8","","71","","15","","20","","24.1","","99.09","","27","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 14:00","2019","07","22","14:00","23.0","","17.3","","70","","12","","12","","24.1","","99.06","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 15:00","2019","07","22","15:00","22.4","","16.5","","69","","15","","16","","24.1","","99.04","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 16:00","2019","07","22","16:00","21.3","","15.8","","71","","13","","14","","24.1","","99.03","","26","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 17:00","2019","07","22","17:00","21.3","","16.0","","71","","15","","14","","24.1","","99.05","","26","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 18:00","2019","07","22","18:00","21.3","","15.7","","70","","9","","17","","24.1","","99.08","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 19:00","2019","07","22","19:00","19.8","","16.9","","83","","13","","6","","19.3","","99.13","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 20:00","2019","07","22","20:00","18.9","","17.8","","93","","33","","11","","16.1","","99.17","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 21:00","2019","07","22","21:00","19.7","","17.7","","88","","31","","16","","24.1","","99.22","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 22:00","2019","07","22","22:00","19.2","","17.5","","90","","5","","17","","19.3","","99.24","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 23:00","2019","07","22","23:00","19.0","","16.3","","84","","3","","13","","24.1","","99.24","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 00:00","2019","07","23","00:00","18.0","","13.4","","75","","2","","10","","24.1","","99.24","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 01:00","2019","07","23","01:00","17.6","","11.7","","68","","4","","13","","24.1","","99.22","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 02:00","2019","07","23","02:00","16.6","","12.3","","75","","34","","11","","24.1","","99.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 03:00","2019","07","23","03:00","16.5","","10.9","","69","","33","","13","","24.1","","99.20","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 04:00","2019","07","23","04:00","16.0","","11.0","","72","","36","","8","","24.1","","99.21","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 05:00","2019","07","23","05:00","15.6","","11.0","","74","","36","","4","","24.1","","99.22","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 06:00","2019","07","23","06:00","16.5","","11.4","","72","","36","","1","","24.1","","99.23","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 07:00","2019","07","23","07:00","18.3","","11.4","","64","","34","","5","","24.1","","99.26","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 08:00","2019","07","23","08:00","20.1","","12.0","","59","","1","","6","","24.1","","99.31","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 09:00","2019","07","23","09:00","21.5","","12.5","","56","","36","","3","","24.1","","99.31","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 10:00","2019","07","23","10:00","22.9","","13.6","","55","","8","","11","","24.1","","99.30","","26","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 11:00","2019","07","23","11:00","24.0","","15.4","","58","","4","","14","","24.1","","99.29","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 12:00","2019","07","23","12:00","24.8","","13.0","","47","","31","","13","","24.1","","99.28","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 13:00","2019","07","23","13:00","25.3","","13.0","","46","","3","","15","","24.1","","99.25","","28","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 14:00","2019","07","23","14:00","25.7","","11.9","","42","","5","","19","","24.1","","99.23","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 15:00","2019","07","23","15:00","25.6","","10.4","","38","","34","","16","","24.1","","99.21","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 16:00","2019","07","23","16:00","25.4","","8.7","","34","","1","","10","","24.1","","99.23","","26","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 17:00","2019","07","23","17:00","25.0","","7.2","","32","","2","","10","","24.1","","99.27","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 18:00","2019","07","23","18:00","24.0","","7.9","","35","","5","","19","","24.1","","99.30","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 19:00","2019","07","23","19:00","23.3","","6.2","","33","","2","","13","","24.1","","99.33","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 20:00","2019","07","23","20:00","22.0","","6.5","","36","","3","","10","","24.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 21:00","2019","07","23","21:00","20.9","","7.2","","41","","2","","9","","24.1","","99.44","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 22:00","2019","07","23","22:00","19.6","","8.6","","49","","3","","13","","24.1","","99.44","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23 23:00","2019","07","23","23:00","19.3","","9.7","","53","","3","","13","","24.1","","99.47","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 00:00","2019","07","24","00:00","18.1","","11.4","","65","","3","","13","","24.1","","99.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 01:00","2019","07","24","01:00","17.9","","11.6","","67","","35","","8","","24.1","","99.49","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 02:00","2019","07","24","02:00","17.1","","11.0","","67","","1","","6","","24.1","","99.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 03:00","2019","07","24","03:00","16.6","","11.3","","71","","2","","9","","24.1","","99.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 04:00","2019","07","24","04:00","16.6","","11.9","","73","","3","","11","","24.1","","99.53","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 05:00","2019","07","24","05:00","16.1","","11.7","","75","","2","","10","","24.1","","99.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 06:00","2019","07","24","06:00","16.6","","11.9","","74","","4","","13","","24.1","","99.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 07:00","2019","07","24","07:00","17.8","","12.4","","70","","4","","12","","24.1","","99.66","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 08:00","2019","07","24","08:00","19.7","","14.2","","70","","2","","8","","24.1","","99.69","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 09:00","2019","07","24","09:00","21.2","","14.9","","67","","5","","14","","24.1","","99.72","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 10:00","2019","07","24","10:00","22.7","","13.5","","56","","6","","13","","24.1","","99.73","","26","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 11:00","2019","07","24","11:00","23.5","","13.9","","54","","36","","2","","24.1","","99.72","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 12:00","2019","07","24","12:00","24.5","","11.3","","43","","3","","10","","24.1","","99.69","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 13:00","2019","07","24","13:00","24.6","","13.1","","48","","5","","16","","24.1","","99.68","","27","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 14:00","2019","07","24","14:00","25.6","","12.1","","43","","33","","11","","24.1","","99.64","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 15:00","2019","07","24","15:00","25.4","","11.0","","40","","5","","23","","24.1","","99.63","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 16:00","2019","07","24","16:00","25.5","","9.4","","36","","2","","10","","24.1","","99.62","","27","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 17:00","2019","07","24","17:00","25.2","","8.7","","35","","3","","15","","24.1","","99.59","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 18:00","2019","07","24","18:00","24.1","","9.7","","40","","5","","22","","24.1","","99.64","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 19:00","2019","07","24","19:00","23.2","","8.3","","38","","5","","18","","24.1","","99.69","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 20:00","2019","07","24","20:00","22.6","","10.2","","45","","4","","20","","24.1","","99.74","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 21:00","2019","07","24","21:00","21.3","","11.8","","54","","4","","20","","24.1","","99.78","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 22:00","2019","07","24","22:00","20.8","","12.2","","57","","4","","12","","24.1","","99.81","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24 23:00","2019","07","24","23:00","19.8","","12.5","","62","","34","","6","","24.1","","99.82","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 00:00","2019","07","25","00:00","18.1","","12.8","","71","","22","","3","","24.1","","99.81","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 01:00","2019","07","25","01:00","17.6","","11.9","","69","","17","","11","","24.1","","99.81","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 02:00","2019","07","25","02:00","18.2","","11.7","","66","","32","","5","","24.1","","99.81","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 03:00","2019","07","25","03:00","17.9","","11.5","","66","","22","","3","","24.1","","99.83","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 04:00","2019","07","25","04:00","16.3","","11.7","","74","","16","","8","","24.1","","99.85","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 05:00","2019","07","25","05:00","17.1","","11.5","","70","","17","","12","","24.1","","99.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 06:00","2019","07","25","06:00","17.3","","11.3","","68","","17","","10","","24.1","","99.96","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 07:00","2019","07","25","07:00","19.5","","13.2","","67","","18","","12","","24.1","","100.01","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 08:00","2019","07","25","08:00","21.8","","11.6","","52","","20","","10","","24.1","","100.04","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 09:00","2019","07","25","09:00","23.8","","13.1","","51","","19","","12","","24.1","","100.04","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 10:00","2019","07","25","10:00","25.0","","14.8","","53","","20","","14","","24.1","","100.05","","29","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 11:00","2019","07","25","11:00","25.9","","15.0","","50","","22","","10","","24.1","","100.04","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 12:00","2019","07","25","12:00","26.7","","15.3","","49","","28","","13","","24.1","","99.99","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 13:00","2019","07","25","13:00","27.0","","16.0","","50","","3","","7","","24.1","","99.95","","32","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 14:00","2019","07","25","14:00","28.1","","14.8","","44","","19","","11","","24.1","","99.93","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 15:00","2019","07","25","15:00","27.9","","16.7","","50","","20","","10","","24.1","","99.89","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 16:00","2019","07","25","16:00","24.0","","16.8","","64","","31","","35","","16.1","","99.89","","29","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 17:00","2019","07","25","17:00","24.3","","17.1","","64","","22","","9","","24.1","","99.90","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 18:00","2019","07","25","18:00","26.0","","16.9","","57","","16","","18","","24.1","","99.92","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 19:00","2019","07","25","19:00","25.3","","16.7","","58","","23","","5","","24.1","","99.96","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 20:00","2019","07","25","20:00","23.6","","17.9","","70","","16","","18","","24.1","","99.97","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 21:00","2019","07","25","21:00","24.5","","15.7","","57","","5","","14","","24.1","","100.05","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 22:00","2019","07","25","22:00","23.4","","15.7","","61","","4","","13","","24.1","","100.07","","28","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25 23:00","2019","07","25","23:00","22.7","","15.5","","63","","4","","12","","24.1","","100.11","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 00:00","2019","07","26","00:00","21.5","","16.0","","71","","4","","13","","24.1","","100.14","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 01:00","2019","07","26","01:00","19.4","","15.6","","78","","18","","12","","24.1","","100.18","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 02:00","2019","07","26","02:00","19.1","","15.9","","82","","19","","7","","24.1","","100.20","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 03:00","2019","07","26","03:00","18.7","","15.4","","81","","18","","9","","24.1","","100.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 04:00","2019","07","26","04:00","18.4","","15.2","","81","","24","","7","","24.1","","100.24","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 05:00","2019","07","26","05:00","18.9","","14.9","","77","","15","","10","","19.3","","100.26","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 06:00","2019","07","26","06:00","19.4","","15.2","","76","","16","","13","","19.3","","100.29","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 07:00","2019","07","26","07:00","21.5","","16.4","","72","","15","","10","","19.3","","100.32","","26","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 08:00","2019","07","26","08:00","23.9","","17.8","","69","","17","","13","","19.3","","100.35","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 09:00","2019","07","26","09:00","24.8","","18.9","","69","","14","","10","","16.1","","100.38","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 10:00","2019","07","26","10:00","25.4","","18.0","","63","","15","","18","","19.3","","100.38","","31","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 11:00","2019","07","26","11:00","26.2","","19.3","","65","","14","","18","","19.3","","100.37","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 12:00","2019","07","26","12:00","26.8","","18.9","","61","","16","","30","","19.3","","100.35","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 13:00","2019","07","26","13:00","27.6","","18.3","","56","","16","","32","","19.3","","100.32","","34","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 14:00","2019","07","26","14:00","29.1","","18.0","","51","","14","","15","","19.3","","100.26","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 15:00","2019","07","26","15:00","28.0","","17.8","","53","","17","","37","","19.3","","100.24","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 16:00","2019","07","26","16:00","28.5","","18.7","","55","","17","","26","","19.3","","100.20","","35","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 17:00","2019","07","26","17:00","28.0","","16.4","","49","","19","","31","","19.3","","100.17","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 18:00","2019","07","26","18:00","27.7","","16.2","","49","","19","","25","","19.3","","100.17","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 19:00","2019","07","26","19:00","26.8","","16.4","","52","","18","","22","","19.3","","100.19","","32","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 20:00","2019","07","26","20:00","26.2","","16.2","","53","","18","","25","","19.3","","100.20","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 21:00","2019","07","26","21:00","25.1","","15.6","","55","","18","","21","","24.1","","100.21","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 22:00","2019","07","26","22:00","23.8","","15.9","","61","","17","","19","","24.1","","100.22","","28","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26 23:00","2019","07","26","23:00","23.0","","15.6","","63","","16","","16","","24.1","","100.21","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 00:00","2019","07","27","00:00","21.7","","15.7","","68","","15","","15","","24.1","","100.21","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 01:00","2019","07","27","01:00","21.3","","15.7","","70","","17","","18","","24.1","","100.22","","26","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 02:00","2019","07","27","02:00","20.8","","15.3","","71","","17","","17","","24.1","","100.20","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 03:00","2019","07","27","03:00","20.5","","15.4","","72","","17","","19","","24.1","","100.16","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 04:00","2019","07","27","04:00","18.9","","15.2","","79","","17","","10","","24.1","","100.17","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 05:00","2019","07","27","05:00","19.7","","15.5","","76","","16","","13","","19.3","","100.17","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 06:00","2019","07","27","06:00","20.3","","16.1","","76","","16","","17","","24.1","","100.18","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 07:00","2019","07","27","07:00","21.9","","16.5","","71","","15","","11","","24.1","","100.19","","27","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 08:00","2019","07","27","08:00","24.1","","18.0","","68","","16","","21","","24.1","","100.18","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 09:00","2019","07","27","09:00","24.9","","18.7","","68","","14","","12","","24.1","","100.16","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 10:00","2019","07","27","10:00","27.2","","18.8","","60","","19","","21","","24.1","","100.12","","34","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 11:00","2019","07","27","11:00","27.4","","16.5","","51","","20","","25","","24.1","","100.10","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 12:00","2019","07","27","12:00","26.2","","18.5","","62","","20","","17","","24.1","","100.04","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 13:00","2019","07","27","13:00","28.8","","18.4","","53","","21","","15","","24.1","","99.93","","35","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 14:00","2019","07","27","14:00","30.1","","16.6","","44","","19","","26","","24.1","","99.85","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 15:00","2019","07","27","15:00","28.4","","16.5","","48","","21","","27","","24.1","","99.82","","33","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 16:00","2019","07","27","16:00","29.4","","15.8","","43","","20","","38","","24.1","","99.77","","34","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 17:00","2019","07","27","17:00","28.2","","16.2","","47","","21","","23","","24.1","","99.73","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 18:00","2019","07","27","18:00","27.9","","15.1","","45","","20","","40","","24.1","","99.70","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 19:00","2019","07","27","19:00","26.6","","15.8","","51","","20","","30","","24.1","","99.70","","31","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 20:00","2019","07","27","20:00","26.0","","16.4","","55","","18","","25","","24.1","","99.67","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 21:00","2019","07","27","21:00","25.8","","16.3","","55","","19","","26","","24.1","","99.69","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 22:00","2019","07","27","22:00","24.8","","16.7","","60","","18","","23","","24.1","","99.65","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27 23:00","2019","07","27","23:00","24.9","","16.2","","58","","19","","22","","24.1","","99.63","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 00:00","2019","07","28","00:00","24.2","","16.8","","63","","21","","18","","24.1","","99.59","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 01:00","2019","07","28","01:00","23.7","","17.7","","69","","22","","16","","24.1","","99.58","","29","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 02:00","2019","07","28","02:00","23.8","","17.6","","68","","28","","13","","24.1","","99.58","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 03:00","2019","07","28","03:00","23.0","","17.6","","71","","18","","19","","24.1","","99.52","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 04:00","2019","07","28","04:00","22.9","","18.4","","76","","19","","19","","24.1","","99.48","","29","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 05:00","2019","07","28","05:00","22.8","","19.2","","80","","19","","22","","24.1","","99.54","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 06:00","2019","07","28","06:00","22.7","","19.1","","80","","19","","18","","24.1","","99.56","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 07:00","2019","07","28","07:00","22.6","","19.5","","82","","23","","14","","24.1","","99.55","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 08:00","2019","07","28","08:00","24.7","","20.4","","77","","23","","9","","24.1","","99.59","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 09:00","2019","07","28","09:00","25.4","","20.1","","72","","28","","23","","24.1","","99.57","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 10:00","2019","07","28","10:00","26.9","","20.5","","68","","26","","12","","24.1","","99.55","","35","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 11:00","2019","07","28","11:00","28.5","","20.6","","62","","20","","13","","24.1","","99.54","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 12:00","2019","07","28","12:00","29.0","","20.2","","59","","21","","15","","24.1","","99.50","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 13:00","2019","07","28","13:00","29.4","","19.1","","53","","23","","8","","24.1","","99.45","","36","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 14:00","2019","07","28","14:00","28.9","","18.6","","53","","24","","11","","24.1","","99.42","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 15:00","2019","07","28","15:00","30.5","","18.4","","48","","27","","23","","24.1","","99.39","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 16:00","2019","07","28","16:00","30.2","","17.4","","46","","29","","23","","24.1","","99.36","","36","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 17:00","2019","07","28","17:00","30.1","","17.1","","45","","31","","17","","24.1","","99.33","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 18:00","2019","07","28","18:00","29.2","","16.5","","46","","28","","12","","24.1","","99.34","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 19:00","2019","07","28","19:00","29.1","","15.7","","44","","29","","16","","24.1","","99.39","","34","","","","Mainly Clear"
